timestamp,angle_real_hitch,error_hitch,angle_real_beta,error_beta,angle_calculated
36.473,-4.65,0.66,-4.65,0.66,-5.31
36.506,-4.65,0.78,-4.65,0.78,-5.43
36.515,-4.65,0.78,-4.65,0.78,-5.43
36.516,-4.65,0.78,-4.65,0.78,-5.43
36.541,-4.65,0.86,-4.65,0.86,-5.51
36.567,-4.65,0.86,-4.65,0.86,-5.51
36.568,-4.65,0.86,-4.65,0.86,-5.51
36.573,-4.65,0.88,-4.65,0.88,-5.53
36.609,-4.65,1.02,-4.65,1.02,-5.67
36.617,-4.65,1.02,-4.65,1.02,-5.67
